0,0.77579,0.69347,0.5844,0.63108,0.59283
0.77579,0,0.85186,0.80443,0.85359,0.82914
0.69347,0.85186,0,0.64744,0.58588,0.63309
0.5844,0.80443,0.64744,0,0.69261,0.8039
0.63108,0.85359,0.58588,0.69261,0,0.36386
0.59283,0.82914,0.63309,0.8039,0.36386,0
